ecosystem,taxon_id,rep,sample_id,tube_shift,timepoint,Phylum,Class,Order,Family,Genus,Species,treatment,wvd,abund_16s,abund_16s_t0,growth,mortality,growth_corrected,mortality_corrected
GL,06873db364fa9c754eb609debdeaffe9,2,W1_GL_20,0,7,Actinobacteria,Actinobacteria,Frankiales,unknown Frankiales,unknown Frankiales,unknown Frankiales,control,9.07046753664408e-05,682.348130532535,1399.66004915348,0.0242465762306353,-0.126881530680966,0.0247431390576962,-0.127378093508027
GL,06873db364fa9c754eb609debdeaffe9,2,W1_GL_23,0,7,Actinobacteria,Actinobacteria,Frankiales,unknown Frankiales,unknown Frankiales,unknown Frankiales,C,0.000130116129146582,438.243383947873,1399.66004915348,0.0377857634548916,-0.203672940158004,0.0519051383058673,-0.21779231500898
GL,06873db364fa9c754eb609debdeaffe9,2,W1_GL_29,0,7,Actinobacteria,Actinobacteria,Frankiales,unknown Frankiales,unknown Frankiales,unknown Frankiales,C_N,0.000121403462278985,238.190509235333,1399.66004915348,0.0143066293180236,-0.267294322409029,0.0327853857194666,-0.285773078810472
GL,06873db364fa9c754eb609debdeaffe9,3,W1_GL_21,0,7,Actinobacteria,Actinobacteria,Frankiales,unknown Frankiales,unknown Frankiales,unknown Frankiales,control,9.86379191211293e-05,259.827193533452,1040.75375188643,0.0298512561274847,-0.228091787736573,0.0303665239027169,-0.228607055511805
GL,06873db364fa9c754eb609debdeaffe9,3,W1_GL_24,0,7,Actinobacteria,Actinobacteria,Frankiales,unknown Frankiales,unknown Frankiales,unknown Frankiales,C,0.000195120244547512,200.732207834062,1040.75375188643,0.021538059835208,-0.256642169924597,0.04142846498364,-0.276532575073029
GL,06873db364fa9c754eb609debdeaffe9,3,W1_GL_30,0,7,Actinobacteria,Actinobacteria,Frankiales,unknown Frankiales,unknown Frankiales,unknown Frankiales,C_N,0.000132260448827649,428.435850146457,1040.75375188643,0.0364983694591627,-0.16329257976836,0.0491945431036492,-0.175988753412847
GL,068918b4325150fbd014ef885777e598,2,W1_GL_20,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,unknown MND1,control,1.43301980621767e-05,371.295192115601,222.673189638053,0.0176594624956258,0.0553822850888952,0.0181346533376329,0.0549070942468881
GL,068918b4325150fbd014ef885777e598,2,W1_GL_23,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,unknown MND1,C,2.6935611780802e-05,114.515391523854,222.673189638053,0.00465981604570289,-0.0996592362559579,0.0157655876127622,-0.110765007823017
GL,068918b4325150fbd014ef885777e598,2,W1_GL_29,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,unknown MND1,C_N,3.98704558837557e-05,87.1283244129152,222.673189638053,-0.0014621819655604,-0.13258398289854,0.0150078744511862,-0.149054039315287
GL,068918b4325150fbd014ef885777e598,3,W1_GL_24,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,unknown MND1,C,1.20771086798678e-05,53.5721514681679,316.751141878477,0.0058703554552613,-0.259739934495487,0.0236022606259809,-0.277471839666207
GL,068918b4325150fbd014ef885777e598,3,W1_GL_30,0,7,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,unknown MND1,C_N,1.8314398049742e-05,211.548502652676,316.751141878477,0.00129374209875706,-0.0589597599587818,0.0111412668980213,-0.0688072847580461
GL,06f26ec0340cf7a4d29de2f941006383,1,W1_GL_19,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,control,3.37201285558237e-05,583.401018600893,1274.25765510141,0.00100926916523065,-0.112615591069736,0.0151900227372473,-0.126796344641753
GL,06f26ec0340cf7a4d29de2f941006383,1,W1_GL_22,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,C,2.25184524435555e-05,283.959074675766,1274.25765510141,0.00490994556957366,-0.219379793028726,0.00493879575736051,-0.219408643216513
GL,06f26ec0340cf7a4d29de2f941006383,1,W1_GL_28,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,C_N,3.25576317860191e-05,189.517650432038,1274.25765510141,-0.00484873954291844,-0.267385102518576,0.0156541636946207,-0.287888005756115
GL,06f26ec0340cf7a4d29de2f941006383,2,W1_GL_20,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,control,1.41911458492535e-05,366.681275745412,683.924796745451,0.0164117508390024,-0.105462458415111,0.0168826681999457,-0.105933375776054
GL,06f26ec0340cf7a4d29de2f941006383,2,W1_GL_29,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,C_N,2.24544503704074e-05,136.375854280872,683.924796745451,-0.0014704437586253,-0.228877164378724,0.0149936299921313,-0.24534123812948
GL,06f26ec0340cf7a4d29de2f941006383,3,W1_GL_21,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,control,1.24033434371876e-05,466.717788264442,769.252773133446,0.0113969720988558,-0.0827819509506525,0.0118505636288414,-0.0832355424806381
GL,06f26ec0340cf7a4d29de2f941006383,3,W1_GL_24,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,C,1.61160930799351e-05,238.749080102466,769.252773133446,-0.00293141227270008,-0.164212372412951,0.0136718131105316,-0.180815597796182
GL,06f26ec0340cf7a4d29de2f941006383,3,W1_GL_30,0,7,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown Rubrobacter,C_N,1.31229673578234e-05,339.340426512515,769.252773133446,0.00164805896083724,-0.118564602914636,0.011517990657241,-0.12843453461104
GL,06f765dc5e1ca5fe1de7ed61fea50632,1,W1_GL_22,0,7,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter,unknown Bryobacter,C,9.1205723327555e-06,100.05520962268,388.756572742802,0.0129185998573111,-0.206808777123262,0.0129492070341764,-0.206839384300127
GL,06f765dc5e1ca5fe1de7ed61fea50632,1,W1_GL_28,0,7,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter,unknown Bryobacter,C_N,2.01053463540544e-05,79.4186599468419,388.756572742802,-0.0112234576703953,-0.215665116352522,0.00838450478388345,-0.235273078806801
GL,071480464fbe1c90814329842053ace2,2,W1_GL_20,0,7,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,unknown RB41,control,1.27023836073945e-05,377.941024988851,3021.99328794501,0.0164247819626342,-0.313415318657911,0.0168970436507902,-0.313887580346067
GL,071480464fbe1c90814329842053ace2,2,W1_GL_29,0,7,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,unknown RB41,C_N,1.53048327798938e-05,100.234814621712,3021.99328794501,-0.0120165679666473,-0.474577195197399,0.00325537368446756,-0.489849136848514
GL,0793b6b170802d04ed6c8375d66d466b,3,W1_GL_24,0,7,Actinobacteria,0319-7L14,unknown 0319-7L14,unknown 0319-7L14,unknown 0319-7L14,unknown 0319-7L14,C,8.67925571982982e-05,61.7112974561866,475.126712817716,-0.0106738207832959,-0.280913967090794,0.00499068785422185,-0.296578475728311
GL,07cb43d2b55cc6ce093e798e49460c05,3,W1_GL_21,0,7,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,unknown Actinoplanes,control,3.05461676886713e-05,329.523068286322,746.627691570698,0.00988277461875215,-0.126728530984993,0.0103310752528394,-0.12717683161908
GL,07cb43d2b55cc6ce093e798e49460c05,3,W1_GL_24,0,7,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,unknown Actinoplanes,C,3.05802161028222e-05,194.201903027118,746.627691570698,-0.00113035715365181,-0.19125082868983,0.0156765195588474,-0.208057705402329
GL,07cb43d2b55cc6ce093e798e49460c05,3,W1_GL_30,0,7,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,unknown Actinoplanes,C_N,3.94893401905215e-05,446.605092879828,746.627691570698,0.00389265218192569,-0.0773057826128523,0.0139129221887652,-0.0873260526196918
GL,07eb3c1aa272a113aa2723fe5f2a4883,1,W1_GL_19,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,unknown Ferruginibacter,control,0.00030415909072723,50.5887748795403,907.098669733206,0.0164567134995184,-0.42881693060763,0.0324448257390252,-0.444805042847137
GL,07eb3c1aa272a113aa2723fe5f2a4883,1,W1_GL_22,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,unknown Ferruginibacter,C,1.61564106247242e-05,20.1376736747188,907.098669733206,-0.00032420671919251,-0.543627058738794,-0.00029623797559639,-0.54365502748239
GL,07eb3c1aa272a113aa2723fe5f2a4883,3,W1_GL_21,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,unknown Ferruginibacter,control,7.10625458541328e-05,98.9194878396867,995.503588760929,0.00430609283387507,-0.334155016171253,0.00474011938851239,-0.334589042725891
GL,07eb3c1aa272a113aa2723fe5f2a4883,3,W1_GL_24,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,unknown Ferruginibacter,C,3.4846524052039e-05,41.3813569190768,995.503588760929,-0.0104112960146599,-0.443934170419176,0.00539008945506066,-0.459735555888897
GL,07eb3c1aa272a113aa2723fe5f2a4883,3,W1_GL_30,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,unknown Ferruginibacter,C_N,6.17293019964755e-05,314.065635304183,995.503588760929,0.0129979035327479,-0.177804579930655,0.0237780086607824,-0.188584685058689
GL,085fea46b681cd5a66ea1392727d89e2,2,W1_GL_20,0,7,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Anaeromyxobacter,unknown Anaeromyxobacter,control,1.18122481854667e-05,353.240070260126,699.830024576742,0.0138570477994256,-0.111526986659654,0.0143194719275317,-0.11198941078776
GL,085fea46b681cd5a66ea1392727d89e2,2,W1_GL_23,0,7,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Anaeromyxobacter,unknown Anaeromyxobacter,C,1.88722059102792e-05,115.223153005101,699.830024576742,-0.000193154482674093,-0.257516384732934,0.0105210308320357,-0.268230570047644
GL,085fea46b681cd5a66ea1392727d89e2,2,W1_GL_29,0,7,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Anaeromyxobacter,unknown Anaeromyxobacter,C_N,6.65621325792581e-05,115.5908004464,699.830024576742,-0.000380482102115712,-0.256873962378754,0.0162122454637646,-0.273466689944634
GL,085fea46b681cd5a66ea1392727d89e2,3,W1_GL_21,0,7,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Anaeromyxobacter,unknown Anaeromyxobacter,control,1.6300255487909e-05,261.721567363422,407.251468129471,0.0144572327792227,-0.0776214661752408,0.0149205284062944,-0.0780847618023126
GL,085fea46b681cd5a66ea1392727d89e2,3,W1_GL_24,0,7,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Anaeromyxobacter,unknown Anaeromyxobacter,C,5.39443371518835e-05,97.1243444828944,407.251468129471,-0.00467869267514404,-0.200098277754119,0.0117056674012921,-0.216482637830556
GL,085fea46b681cd5a66ea1392727d89e2,3,W1_GL_30,0,7,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Anaeromyxobacter,unknown Anaeromyxobacter,C_N,1.95667530431641e-05,263.640587123157,407.251468129471,-0.000252412178427154,-0.0618681720056897,0.00947964293466239,-0.0716002271187792
GL,0886a551a99d8b0f3b2cc72751fbaeca,1,W1_GL_19,0,7,Acidobacteria,Holophagae,Subgroup 7,unknown Subgroup 7,unknown Subgroup 7,unknown Subgroup 7,control,1.42761454528517e-05,93.1426571230554,604.732446488804,-0.00382968737588066,-0.263406577994029,0.00985837774791005,-0.277094643117819
GL,09497a011b718c866db2e825dc8d2e51,3,W1_GL_24,0,7,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,unknown WD2101 soil group,unknown WD2101 soil group,C,1.324294381828e-05,94.2608073067859,565.62703906871,-0.00927119910443954,-0.246710148508649,0.00653253877096683,-0.262513886384055
GL,096369d22c5d4e494a397a7bac615b2d,2,W1_GL_29,0,7,Chloroflexi,Chloroflexia,Thermobaculales,Thermobaculaceae,Thermobaculum,unknown Thermobaculum,C_N,2.20389172487272e-05,54.9195467526686,159.052278312895,-0.00741408453722712,-0.144495003262621,0.00834879989482206,-0.16025788769467
GL,096647cfc6ad8154d893a6c1aca87f27,3,W1_GL_21,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,unknown Pseudonocardia,control,3.63534171174748e-05,975.849490749743,1945.75701439636,0.0112757000904521,-0.109861132460779,0.0117288459030791,-0.110314278273406
GL,096647cfc6ad8154d893a6c1aca87f27,3,W1_GL_24,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,unknown Pseudonocardia,C,4.60112864193604e-05,647.169073312059,1945.75701439636,0.0059979561355883,-0.163254929218215,0.0237388428065793,-0.180995815889206
GL,096647cfc6ad8154d893a6c1aca87f27,3,W1_GL_30,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,unknown Pseudonocardia,C_N,2.50299112891194e-05,1009.84051988126,1945.75701439636,0.003957571914804,-0.0976516711371481,0.0139927685297106,-0.107686867752055
GL,09a2f745897df8b3ccdceeee3a974767,1,W1_GL_19,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinophytocola,unknown Actinophytocola,control,3.85082789825548e-05,325.307383098645,604.732446488804,0.00247187685674464,-0.0910455330722586,0.0168015288525204,-0.105375185068034
GL,09a2f745897df8b3ccdceeee3a974767,1,W1_GL_22,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinophytocola,unknown Actinophytocola,C,4.81640017297989e-05,170.575744393815,604.732446488804,0.0107037928909921,-0.191504746646435,0.0107338281545057,-0.191534781909949
GL,09a2f745897df8b3ccdceeee3a974767,1,W1_GL_28,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinophytocola,unknown Actinophytocola,C_N,8.41440672596517e-05,166.903077598273,604.732446488804,0.00495563467218169,-0.188866042205726,0.0270261390937483,-0.210936546627292
GL,09a2f745897df8b3ccdceeee3a974767,2,W1_GL_20,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinophytocola,unknown Actinophytocola,control,3.71059101396994e-05,80.1896423359736,334.00978445708,0.0125331141747309,-0.216358246850108,0.0129912574867599,-0.216816390162137
GL,09a2f745897df8b3ccdceeee3a974767,2,W1_GL_23,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinophytocola,unknown Actinophytocola,C,1.87874080561727e-05,82.6070987409784,334.00978445708,0.0148206653723889,-0.214402760989677,0.0267729625369776,-0.226355058154266
GL,09a2f745897df8b3ccdceeee3a974767,2,W1_GL_29,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinophytocola,unknown Actinophytocola,C_N,7.89094930954684e-05,35.9237014659432,334.00978445708,0.0283734608920846,-0.346912461136581,0.0489436649741401,-0.367482665218636
GL,09a2f745897df8b3ccdceeee3a974767,3,W1_GL_21,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinophytocola,unknown Actinophytocola,control,2.67389301189222e-05,356.210716948103,882.378180947188,0.0147888569901132,-0.144374326048037,0.0152532227531942,-0.144838691811119
GL,09a2f745897df8b3ccdceeee3a974767,3,W1_GL_24,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinophytocola,unknown Actinophytocola,C,8.44668243538949e-05,293.945178775599,882.378180947188,0.00756126405952851,-0.164593757986752,0.025506844161214,-0.182539338088437
GL,09a2f745897df8b3ccdceeee3a974767,3,W1_GL_30,0,7,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinophytocola,unknown Actinophytocola,C_N,7.58954072987313e-05,993.372350759092,882.378180947188,0.0120677437872118,0.0048586603063757,0.0227095975121073,-0.00578319341851976
GL,09e2069ac145bf5077155f37ec64f526,1,W1_GL_19,0,7,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,unknown RB41,control,4.66750632549107e-05,367.138596684075,755.915558111005,0.015995667675746,-0.119165703378113,0.0319076885060921,-0.135077724208459
GL,09e2069ac145bf5077155f37ec64f526,1,W1_GL_22,0,7,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,unknown RB41,C,1.83641843684228e-05,325.302022491178,755.915558111005,0.0169216721915938,-0.137375332698744,0.0169531895745729,-0.137406850081723
GL,09e2069ac145bf5077155f37ec64f526,1,W1_GL_28,0,7,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,unknown RB41,C_N,1.26303099851621e-05,99.5312073935309,755.915558111005,-0.00967431913183645,-0.279962600466103,0.0101902388065594,-0.299827158404499
GL,09e2069ac145bf5077155f37ec64f526,2,W1_GL_20,0,7,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,unknown RB41,control,2.16739780089749e-05,191.644728665162,174.957506144185,0.0311024727566483,-0.0180881636086812,0.031626757881278,-0.0186124487333108
GL,09e2069ac145bf5077155f37ec64f526,2,W1_GL_23,0,7,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,unknown RB41,C,0.000132407705498186,48.4630484370144,174.957506144185,0.0221168704952159,-0.205508513744002,0.0347851822857423,-0.218176825534528
GL,09e2069ac145bf5077155f37ec64f526,2,W1_GL_29,0,7,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,unknown RB41,C_N,1.69133380477134e-05,38.5432795438575,174.957506144185,-0.00511398881125044,-0.210994778116026,0.0109849516088477,-0.227093718536124
GL,09e2069ac145bf5077155f37ec64f526,3,W1_GL_21,0,7,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,unknown RB41,control,3.75582997619802e-05,512.193893441818,972.878507198181,0.00583819831920556,-0.0974890495729753,0.00627634903850998,-0.0979272002922797
GL,09e2069ac145bf5077155f37ec64f526,3,W1_GL_24,0,7,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,unknown RB41,C,2.89612541524697e-05,313.965023882301,972.878507198181,0.00836771448413685,-0.169935945835884,0.0265110505137019,-0.188079281865449
GL,09e2069ac145bf5077155f37ec64f526,3,W1_GL_30,0,7,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,unknown RB41,C_N,3.62804099750675e-05,609.924319845088,972.878507198181,0.00361555472209471,-0.0703190299526058,0.0136722935507225,-0.0803757687812336
GL,09e970cc2ddedc7d9d05d960c92001f3,1,W1_GL_22,0,7,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,unknown Flavisolibacter,C,1.01501196136508e-05,31.2043095742647,43.1951747492002,0.0471997768583994,-0.0936530026775809,0.0472388448086468,-0.0936920706278283
GL,0a1606c75d8a4415127475c17b79b20b,1,W1_GL_19,0,7,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,unknown WD2101 soil group,unknown WD2101 soil group,control,6.41345112241434e-05,125.069923160499,280.768635869802,0.00246447368640466,-0.117987045701291,0.01681597029594,-0.132338542310826
GL,0a1606c75d8a4415127475c17b79b20b,2,W1_GL_20,0,7,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,unknown WD2101 soil group,unknown WD2101 soil group,control,1.02531627078414e-05,220.071408041243,190.862733975474,0.014124658302403,0.00621785259742577,0.0145886391113039,0.00575387178852483
GL,0a1606c75d8a4415127475c17b79b20b,2,W1_GL_29,0,7,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,unknown WD2101 soil group,unknown WD2101 soil group,C_N,2.62537380679301e-05,106.900309176806,190.862733975474,-0.00221305166726933,-0.0805952039271868,0.0141813115846591,-0.0969895671791152
GL,0a1606c75d8a4415127475c17b79b20b,3,W1_GL_24,0,7,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,unknown WD2101 soil group,unknown WD2101 soil group,C,2.46824299300553e-05,49.1761325512388,475.126712817716,-0.00106582701097376,-0.32295890688038,0.015790375584448,-0.339815109475801
GL,0a1606c75d8a4415127475c17b79b20b,3,W1_GL_30,0,7,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,unknown WD2101 soil group,unknown WD2101 soil group,C_N,1.22039107099437e-05,130.785675677128,475.126712817716,0.00170332534454127,-0.185992127120538,0.0115894303002907,-0.195878232076288
GL,0a2171d0a306eca3a3e4cf806efdd6b5,1,W1_GL_19,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,control,5.18540144885478e-05,1541.392919295,3282.83328093921,0.00187500949092298,-0.109877917209292,0.0161566106452546,-0.124159518363623
GL,0a2171d0a306eca3a3e4cf806efdd6b5,1,W1_GL_22,0,7,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,unknown Candidatus Udaeobacter,C,3.53300229900723e-05,2337.66140745713,3282.83328093921,0.023643321405133,-0.0721512962022959,0.0236762368989856,-0.0721842116961485
